 8.69600000e-06  2.47351752e+01  8.69600000e-06 -1.44687541e+01  8.69600000e-06 -1.44687541e+01  8.69600000e-06 -1.44687541e+01  8.69600000e-06 -1.44687541e+01 
 8.79600000e-06  2.47326298e+01  8.79600000e-06 -1.44199071e+01  8.79600000e-06 -1.44199071e+01  8.79600000e-06 -1.44199071e+01  8.79600000e-06 -1.44199071e+01 
 8.89600000e-06  2.47300927e+01  8.89600000e-06 -1.43712493e+01  8.89600000e-06 -1.43712493e+01  8.89600000e-06 -1.43712493e+01  8.89600000e-06 -1.43712493e+01 
 8.99600000e-06  2.47275639e+01  8.99600000e-06 -1.43227801e+01  8.99600000e-06 -1.43227801e+01  8.99600000e-06 -1.43227801e+01  8.99600000e-06 -1.43227801e+01 
 9.09600000e-06  2.47250434e+01  9.09600000e-06 -1.42744987e+01  9.09600000e-06 -1.42744987e+01  9.09600000e-06 -1.42744987e+01  9.09600000e-06 -1.42744987e+01 
 9.19600000e-06  2.47225311e+01  9.19600000e-06 -1.42264044e+01  9.19600000e-06 -1.42264044e+01  9.19600000e-06 -1.42264044e+01  9.19600000e-06 -1.42264044e+01 
 9.29600000e-06  2.47200270e+01  9.29600000e-06 -1.41784964e+01  9.29600000e-06 -1.41784964e+01  9.29600000e-06 -1.41784964e+01  9.29600000e-06 -1.41784964e+01 
 9.39600000e-06  2.47175310e+01  9.39600000e-06 -1.41307741e+01  9.39600000e-06 -1.41307741e+01  9.39600000e-06 -1.41307741e+01  9.39600000e-06 -1.41307741e+01 
 9.49600000e-06  2.47150432e+01  9.49600000e-06 -1.40832366e+01  9.49600000e-06 -1.40832366e+01  9.49600000e-06 -1.40832366e+01  9.49600000e-06 -1.40832366e+01 
 9.59600000e-06  2.47125635e+01  9.59600000e-06 -1.40358834e+01  9.59600000e-06 -1.40358834e+01  9.59600000e-06 -1.40358834e+01  9.59600000e-06 -1.40358834e+01 
 9.69600000e-06  2.47100919e+01  9.69600000e-06 -1.39887136e+01  9.69600000e-06 -1.39887136e+01  9.69600000e-06 -1.39887136e+01  9.69600000e-06 -1.39887136e+01 
 9.79600000e-06  2.47076283e+01  9.79600000e-06 -1.39417266e+01  9.79600000e-06 -1.39417266e+01  9.79600000e-06 -1.39417266e+01  9.79600000e-06 -1.39417266e+01 
 9.89600000e-06  2.47051727e+01  9.89600000e-06 -1.38949216e+01  9.89600000e-06 -1.38949216e+01  9.89600000e-06 -1.38949216e+01  9.89600000e-06 -1.38949216e+01 
 9.99600000e-06  2.47027251e+01  9.99600000e-06 -1.38482980e+01  9.99600000e-06 -1.38482980e+01  9.99600000e-06 -1.38482980e+01  9.99600000e-06 -1.38482980e+01 
 1.00960000e-05  2.47002855e+01  1.00960000e-05 -1.38018551e+01  1.00960000e-05 -1.38018551e+01  1.00960000e-05 -1.38018551e+01  1.00960000e-05 -1.38018551e+01 
 1.01960000e-05  2.46978537e+01  1.01960000e-05 -1.37555921e+01  1.01960000e-05 -1.37555921e+01  1.01960000e-05 -1.37555921e+01  1.01960000e-05 -1.37555921e+01 
 1.02960000e-05  2.46954299e+01  1.02960000e-05 -1.37095084e+01  1.02960000e-05 -1.37095084e+01  1.02960000e-05 -1.37095084e+01  1.02960000e-05 -1.37095084e+01 
 1.03960000e-05  2.46930139e+01  1.03960000e-05 -1.36636032e+01  1.03960000e-05 -1.36636032e+01  1.03960000e-05 -1.36636032e+01  1.03960000e-05 -1.36636032e+01 
 1.04960000e-05  2.46906057e+01  1.04960000e-05 -1.36178759e+01  1.04960000e-05 -1.36178759e+01  1.04960000e-05 -1.36178759e+01  1.04960000e-05 -1.36178759e+01 
 1.05960000e-05  2.46882054e+01  1.05960000e-05 -1.35723257e+01  1.05960000e-05 -1.35723257e+01  1.05960000e-05 -1.35723257e+01  1.05960000e-05 -1.35723257e+01 
 1.06960000e-05  2.46858128e+01  1.06960000e-05 -1.35269521e+01  1.06960000e-05 -1.35269521e+01  1.06960000e-05 -1.35269521e+01  1.06960000e-05 -1.35269521e+01 
 1.07960000e-05  2.46834279e+01  1.07960000e-05 -1.34817542e+01  1.07960000e-05 -1.34817542e+01  1.07960000e-05 -1.34817542e+01  1.07960000e-05 -1.34817542e+01 
 1.08960000e-05  2.46810508e+01  1.08960000e-05 -1.34367315e+01  1.08960000e-05 -1.34367315e+01  1.08960000e-05 -1.34367315e+01  1.08960000e-05 -1.34367315e+01 
 1.09960000e-05  2.46786813e+01  1.09960000e-05 -1.33918832e+01  1.09960000e-05 -1.33918832e+01  1.09960000e-05 -1.33918832e+01  1.09960000e-05 -1.33918832e+01 
 1.10960000e-05  2.46763194e+01  1.10960000e-05 -1.33472087e+01  1.10960000e-05 -1.33472087e+01  1.10960000e-05 -1.33472087e+01  1.10960000e-05 -1.33472087e+01 
 1.11960000e-05  2.46739652e+01  1.11960000e-05 -1.33027073e+01  1.11960000e-05 -1.33027073e+01  1.11960000e-05 -1.33027073e+01  1.11960000e-05 -1.33027073e+01 
 1.12960000e-05  2.46716186e+01  1.12960000e-05 -1.32583783e+01  1.12960000e-05 -1.32583783e+01  1.12960000e-05 -1.32583783e+01  1.12960000e-05 -1.32583783e+01 
 1.13960000e-05  2.46692795e+01  1.13960000e-05 -1.32142211e+01  1.13960000e-05 -1.32142211e+01  1.13960000e-05 -1.32142211e+01  1.13960000e-05 -1.32142211e+01 
 1.14960000e-05  2.46669480e+01  1.14960000e-05 -1.31702350e+01  1.14960000e-05 -1.31702350e+01  1.14960000e-05 -1.31702350e+01  1.14960000e-05 -1.31702350e+01 
 1.15960000e-05  2.46646239e+01  1.15960000e-05 -1.31264193e+01  1.15960000e-05 -1.31264193e+01  1.15960000e-05 -1.31264193e+01  1.15960000e-05 -1.31264193e+01 
 1.16960000e-05  2.46623073e+01  1.16960000e-05 -1.30827734e+01  1.16960000e-05 -1.30827734e+01  1.16960000e-05 -1.30827734e+01  1.16960000e-05 -1.30827734e+01 
 1.17960000e-05  2.46599982e+01  1.17960000e-05 -1.30392966e+01  1.17960000e-05 -1.30392966e+01  1.17960000e-05 -1.30392966e+01  1.17960000e-05 -1.30392966e+01 
 1.18960000e-05  2.46576965e+01  1.18960000e-05 -1.29959882e+01  1.18960000e-05 -1.29959882e+01  1.18960000e-05 -1.29959882e+01  1.18960000e-05 -1.29959882e+01 
 1.19960000e-05  2.46554021e+01  1.19960000e-05 -1.29528477e+01  1.19960000e-05 -1.29528477e+01  1.19960000e-05 -1.29528477e+01  1.19960000e-05 -1.29528477e+01 
 1.20960000e-05  2.46531151e+01  1.20960000e-05 -1.29098743e+01  1.20960000e-05 -1.29098743e+01  1.20960000e-05 -1.29098743e+01  1.20960000e-05 -1.29098743e+01 
 1.21960000e-05  2.46508355e+01  1.21960000e-05 -1.28670674e+01  1.21960000e-05 -1.28670674e+01  1.21960000e-05 -1.28670674e+01  1.21960000e-05 -1.28670674e+01 
 1.22960000e-05  2.46485631e+01  1.22960000e-05 -1.28244264e+01  1.22960000e-05 -1.28244264e+01  1.22960000e-05 -1.28244264e+01  1.22960000e-05 -1.28244264e+01 
 1.23960000e-05  2.46462980e+01  1.23960000e-05 -1.27819506e+01  1.23960000e-05 -1.27819506e+01  1.23960000e-05 -1.27819506e+01  1.23960000e-05 -1.27819506e+01 
 1.24960000e-05  2.46440402e+01  1.24960000e-05 -1.27396394e+01  1.24960000e-05 -1.27396394e+01  1.24960000e-05 -1.27396394e+01  1.24960000e-05 -1.27396394e+01 
 1.25960000e-05  2.46417895e+01  1.25960000e-05 -1.26974921e+01  1.25960000e-05 -1.26974921e+01  1.25960000e-05 -1.26974921e+01  1.25960000e-05 -1.26974921e+01 
 1.26960000e-05  2.46395461e+01  1.26960000e-05 -1.26555081e+01  1.26960000e-05 -1.26555081e+01  1.26960000e-05 -1.26555081e+01  1.26960000e-05 -1.26555081e+01 
 1.27960000e-05  2.46373098e+01  1.27960000e-05 -1.26136868e+01  1.27960000e-05 -1.26136868e+01  1.27960000e-05 -1.26136868e+01  1.27960000e-05 -1.26136868e+01 
 1.28960000e-05  2.46350806e+01  1.28960000e-05 -1.25720276e+01  1.28960000e-05 -1.25720276e+01  1.28960000e-05 -1.25720276e+01  1.28960000e-05 -1.25720276e+01 
 1.29960000e-05  2.46328586e+01  1.29960000e-05 -1.25305297e+01  1.29960000e-05 -1.25305297e+01  1.29960000e-05 -1.25305297e+01  1.29960000e-05 -1.25305297e+01 
 1.30960000e-05  2.46306436e+01  1.30960000e-05 -1.24891927e+01  1.30960000e-05 -1.24891927e+01  1.30960000e-05 -1.24891927e+01  1.30960000e-05 -1.24891927e+01 
 1.31960000e-05  2.46284356e+01  1.31960000e-05 -1.24480158e+01  1.31960000e-05 -1.24480158e+01  1.31960000e-05 -1.24480158e+01  1.31960000e-05 -1.24480158e+01 
