 9.25716817e-05  2.41243559e+01  9.25716817e-05  2.52000000e+01  9.25716817e-05  2.42221417e+01 
 9.35716817e-05  2.41234283e+01  9.35716817e-05  2.52000000e+01  9.35716817e-05  2.42212985e+01 
 9.45716817e-05  2.41225361e+01  9.45716817e-05  2.52000000e+01  9.45716817e-05  2.42204874e+01 
 9.55716817e-05  2.41216779e+01  9.55716817e-05  2.52000000e+01  9.55716817e-05  2.42197072e+01 
 9.65716817e-05  2.41208523e+01  9.65716817e-05  2.52000000e+01  9.65716817e-05  2.42189567e+01 
 9.75716817e-05  2.41200582e+01  9.75716817e-05  2.52000000e+01  9.75716817e-05  2.42182348e+01 
 9.85716817e-05  2.41192944e+01  9.85716817e-05  2.52000000e+01  9.85716817e-05  2.42175403e+01 
 9.95716817e-05  2.41185596e+01  9.95716817e-05  2.52000000e+01  9.95716817e-05  2.42168723e+01 
 1.00571682e-04  2.41178528e+01  1.00571682e-04  2.52000000e+01  1.00571682e-04  2.42162298e+01 
 1.01571682e-04  2.41171729e+01  1.01571682e-04  2.52000000e+01  1.01571682e-04  2.42156117e+01 
 1.02571682e-04  2.41165189e+01  1.02571682e-04  2.52000000e+01  1.02571682e-04  2.42150172e+01 
 1.03571682e-04  2.41158898e+01  1.03571682e-04  2.52000000e+01  1.03571682e-04  2.42144453e+01 
 1.04571682e-04  2.41152847e+01  1.04571682e-04  2.52000000e+01  1.04571682e-04  2.42138952e+01 
 1.05571682e-04  2.41147026e+01  1.05571682e-04  2.52000000e+01  1.05571682e-04  2.42133660e+01 
 1.06571682e-04  2.41141427e+01  1.06571682e-04  2.52000000e+01  1.06571682e-04  2.42128570e+01 
 1.07571682e-04  2.41136041e+01  1.07571682e-04  2.52000000e+01  1.07571682e-04  2.42123674e+01 
 1.08571682e-04  2.41130860e+01  1.08571682e-04  2.52000000e+01  1.08571682e-04  2.42118964e+01 
 1.09571682e-04  2.41125877e+01  1.09571682e-04  2.52000000e+01  1.09571682e-04  2.42114434e+01 
 1.10571682e-04  2.41121083e+01  1.10571682e-04  2.52000000e+01  1.10571682e-04  2.42110076e+01 
 1.11571682e-04  2.41116472e+01  1.11571682e-04  2.52000000e+01  1.11571682e-04  2.42105884e+01 
 1.12571682e-04  2.41112037e+01  1.12571682e-04  2.52000000e+01  1.12571682e-04  2.42101851e+01 
 1.13571682e-04  2.41107770e+01  1.13571682e-04  2.52000000e+01  1.13571682e-04  2.42097973e+01 
 1.14571682e-04  2.41103666e+01  1.14571682e-04  2.52000000e+01  1.14571682e-04  2.42094242e+01 
 1.15571682e-04  2.41099718e+01  1.15571682e-04  2.52000000e+01  1.15571682e-04  2.42090653e+01 
 1.16571682e-04  2.41095920e+01  1.16571682e-04  2.52000000e+01  1.16571682e-04  2.42087200e+01 
 1.17571682e-04  2.41092268e+01  1.17571682e-04  2.52000000e+01  1.17571682e-04  2.42083880e+01 
 1.18571682e-04  2.41088754e+01  1.18571682e-04  2.52000000e+01  1.18571682e-04  2.42080685e+01 
 1.19571682e-04  2.41085374e+01  1.19571682e-04  2.52000000e+01  1.19571682e-04  2.42077613e+01 
 1.20571682e-04  2.41082123e+01  1.20571682e-04  2.52000000e+01  1.20571682e-04  2.42074657e+01 
 1.21571682e-04  2.41078995e+01  1.21571682e-04  2.52000000e+01  1.21571682e-04  2.42071814e+01 
 1.22571682e-04  2.41075987e+01  1.22571682e-04  2.52000000e+01  1.22571682e-04  2.42069079e+01 
 1.23571682e-04  2.41073093e+01  1.23571682e-04  2.52000000e+01  1.23571682e-04  2.42066448e+01 
 1.24571682e-04  2.41070309e+01  1.24571682e-04  2.52000000e+01  1.24571682e-04  2.42063918e+01 
 1.25571682e-04  2.41067632e+01  1.25571682e-04  2.52000000e+01  1.25571682e-04  2.42061484e+01 
 1.26571682e-04  2.41065056e+01  1.26571682e-04  2.52000000e+01  1.26571682e-04  2.42059142e+01 
 1.27571682e-04  2.41062579e+01  1.27571682e-04  2.52000000e+01  1.27571682e-04  2.42056890e+01 
 1.28571682e-04  2.41060196e+01  1.28571682e-04  2.52000000e+01  1.28571682e-04  2.42054723e+01 
 1.29571682e-04  2.41057903e+01  1.29571682e-04  2.52000000e+01  1.29571682e-04  2.42052639e+01 
 1.30571682e-04  2.41055698e+01  1.30571682e-04  2.52000000e+01  1.30571682e-04  2.42050635e+01 
 1.31571682e-04  2.41053577e+01  1.31571682e-04  2.52000000e+01  1.31571682e-04  2.42048706e+01 
 1.32571682e-04  2.41051537e+01  1.32571682e-04  2.52000000e+01  1.32571682e-04  2.42046852e+01 
 1.33571682e-04  2.41049574e+01  1.33571682e-04  2.52000000e+01  1.33571682e-04  2.42045067e+01 
 1.34571682e-04  2.41047686e+01  1.34571682e-04  2.52000000e+01  1.34571682e-04  2.42043351e+01 
 1.35571682e-04  2.41045870e+01  1.35571682e-04  2.52000000e+01  1.35571682e-04  2.42041700e+01 
 1.36571682e-04  2.41044123e+01  1.36571682e-04  2.52000000e+01  1.36571682e-04  2.42040112e+01 
 1.37571682e-04  2.41042443e+01  1.37571682e-04  2.52000000e+01  1.37571682e-04  2.42038584e+01 
 1.38571682e-04  2.41040827e+01  1.38571682e-04  2.52000000e+01  1.38571682e-04  2.42037115e+01 
 1.39571682e-04  2.41039272e+01  1.39571682e-04  2.52000000e+01  1.39571682e-04  2.42035702e+01 
 1.40571682e-04  2.41037776e+01  1.40571682e-04  2.52000000e+01  1.40571682e-04  2.42034342e+01 
 1.41571682e-04  2.41036338e+01  1.41571682e-04  2.52000000e+01  1.41571682e-04  2.42033034e+01 
 1.42571682e-04  2.41034954e+01  1.42571682e-04  2.52000000e+01  1.42571682e-04  2.42031776e+01 
 1.43571682e-04  2.41033623e+01  1.43571682e-04  2.52000000e+01  1.43571682e-04  2.42030566e+01 
 1.44571682e-04  2.41032342e+01  1.44571682e-04  2.52000000e+01  1.44571682e-04  2.42029402e+01 
 1.45571682e-04  2.41031111e+01  1.45571682e-04  2.52000000e+01  1.45571682e-04  2.42028282e+01 
 1.46571682e-04  2.41029926e+01  1.46571682e-04  2.52000000e+01  1.46571682e-04  2.42027205e+01 
 1.47571682e-04  2.41028786e+01  1.47571682e-04  2.52000000e+01  1.47571682e-04  2.42026169e+01 
 1.48571682e-04  2.41027690e+01  1.48571682e-04  2.52000000e+01  1.48571682e-04  2.42025173e+01 
 1.49571682e-04  2.41026635e+01  1.49571682e-04  2.52000000e+01  1.49571682e-04  2.42024214e+01 
 1.50571682e-04  2.41025621e+01  1.50571682e-04  2.52000000e+01  1.50571682e-04  2.42023292e+01 
 1.51571682e-04  2.41024645e+01  1.51571682e-04  2.52000000e+01  1.51571682e-04  2.42022405e+01 
 1.52571682e-04  2.41023707e+01  1.52571682e-04  2.52000000e+01  1.52571682e-04  2.42021552e+01 
 1.53571682e-04  2.41022804e+01  1.53571682e-04  2.52000000e+01  1.53571682e-04  2.42020731e+01 
 1.54571682e-04  2.41021936e+01  1.54571682e-04  2.52000000e+01  1.54571682e-04  2.42019941e+01 
 1.55571682e-04  2.41021100e+01  1.55571682e-04  2.52000000e+01  1.55571682e-04  2.42019182e+01 
 1.56571682e-04  2.41020297e+01  1.56571682e-04  2.52000000e+01  1.56571682e-04  2.42018451e+01 
 1.57571682e-04  2.41019524e+01  1.57571682e-04  2.52000000e+01  1.57571682e-04  2.42017749e+01 
 1.58571682e-04  2.41018780e+01  1.58571682e-04  2.52000000e+01  1.58571682e-04  2.42017073e+01 
 1.59571682e-04  2.41018065e+01  1.59571682e-04  2.52000000e+01  1.59571682e-04  2.42016423e+01 
 1.60571682e-04  2.41017377e+01  1.60571682e-04  2.52000000e+01  1.60571682e-04  2.42015797e+01 
 1.61571682e-04  2.41016715e+01  1.61571682e-04  2.52000000e+01  1.61571682e-04  2.42015196e+01 
 1.62571682e-04  2.41016079e+01  1.62571682e-04  2.52000000e+01  1.62571682e-04  2.42014617e+01 
 1.63571682e-04  2.41015466e+01  1.63571682e-04  2.52000000e+01  1.63571682e-04  2.42014060e+01 
 1.64571682e-04  2.41014877e+01  1.64571682e-04  2.52000000e+01  1.64571682e-04  2.42013525e+01 
